id,file,effectTime,aoeTime,objectType,color,x,y,radius,damage,hangTime,effectIndex,aoeIndex
log5,aoelog 20.txt,1625209970.790565,1625209972.3072422,30145,255,796.765808,1516.077393,2.5,0,1.5166771411895752,2404,119
log5,aoelog 20.txt,1625209970.790565,1625209972.3072422,30145,255,796.765808,1516.077393,2.5,75,1.5166771411895752,2405,119
log5,aoelog 20.txt,1625209971.9882264,1625209973.3991547,30145,255,796.765808,1521.734131,2.5,0,1.4109282493591309,2406,125
log5,aoelog 20.txt,1625209971.9891796,1625209973.3991547,30145,255,796.765808,1521.734131,2.5,75,1.4099750518798828,2407,125
log5,aoelog 20.txt,1625209971.9891796,1625209973.3991547,30145,255,791.108948,1521.734131,2.5,0,1.4099750518798828,2408,123
log5,aoelog 20.txt,1625209971.9891796,1625209973.3991547,30145,255,791.108948,1521.734131,2.5,75,1.4099750518798828,2409,123
log5,aoelog 20.txt,1625209971.9902089,1625209973.3981237,30145,255,791.108948,1516.077393,2.5,0,1.4079148769378662,2410,121
log5,aoelog 20.txt,1625209971.9902089,1625209973.3981237,30145,255,791.108948,1516.077393,2.5,75,1.4079148769378662,2411,121
log5,aoelog 20.txt,1625209971.9902089,1625209973.3981237,30145,255,796.765808,1516.077393,2.5,0,1.4079148769378662,2412,119
log5,aoelog 20.txt,1625209971.9911876,1625209973.3981237,30145,255,796.765808,1516.077393,2.5,75,1.4069361686706543,2413,119
log5,aoelog 20.txt,1625209973.188398,1625209974.6063445,30145,255,796.765808,1521.734131,2.5,0,1.4179465770721436,2414,125
log5,aoelog 20.txt,1625209973.188398,1625209974.6063445,30145,255,796.765808,1521.734131,2.5,75,1.4179465770721436,2415,125
log5,aoelog 20.txt,1625209973.188398,1625209974.6053472,30145,255,791.108948,1521.734131,2.5,0,1.4169492721557617,2416,123
log5,aoelog 20.txt,1625209973.1893954,1625209974.6053472,30145,255,791.108948,1521.734131,2.5,75,1.4159517288208008,2417,123
log5,aoelog 20.txt,1625209973.1893954,1625209974.6053472,30145,255,791.108948,1516.077393,2.5,0,1.4159517288208008,2418,121
log5,aoelog 20.txt,1625209973.1903925,1625209974.6053472,30145,255,791.108948,1516.077393,2.5,75,1.414954662322998,2419,121
log5,aoelog 20.txt,1625209973.1903925,1625209974.6053472,30145,255,796.765808,1516.077393,2.5,0,1.414954662322998,2420,119
log5,aoelog 20.txt,1625209973.1903925,1625209974.6053472,30145,255,796.765808,1516.077393,2.5,75,1.414954662322998,2421,119
log5,aoelog 20.txt,1625209974.3998675,1625209975.8017244,30145,255,796.765808,1521.734131,2.5,0,1.4018568992614746,2422,125
log5,aoelog 20.txt,1625209974.3998675,1625209975.802723,30145,255,796.765808,1521.734131,2.5,75,1.402855396270752,2423,125
log5,aoelog 20.txt,1625209974.4007804,1625209975.8017244,30145,255,791.108948,1521.734131,2.5,0,1.4009439945220947,2424,123
log5,aoelog 20.txt,1625209974.401778,1625209975.8017244,30145,255,791.108948,1521.734131,2.5,75,1.3999464511871338,2425,123
log5,aoelog 20.txt,1625209974.401778,1625209975.8017244,30145,255,791.108948,1516.077393,2.5,0,1.3999464511871338,2426,121
log5,aoelog 20.txt,1625209974.401778,1625209975.8017244,30145,255,791.108948,1516.077393,2.5,75,1.3999464511871338,2427,121
log5,aoelog 20.txt,1625209974.401778,1625209975.8007271,30145,255,796.765808,1516.077393,2.5,0,1.398949146270752,2428,119
log5,aoelog 20.txt,1625209974.401778,1625209975.8007271,30145,255,796.765808,1516.077393,2.5,75,1.398949146270752,2429,119
log5,aoelog 20.txt,1625209975.5892704,1625209976.9994364,30145,255,796.765808,1521.734131,2.5,0,1.4101660251617432,2430,125
log5,aoelog 20.txt,1625209975.5902662,1625209977.0004332,30145,255,796.765808,1521.734131,2.5,75,1.4101669788360596,2431,125
log5,aoelog 20.txt,1625209975.5902662,1625209976.9994364,30145,255,791.108948,1521.734131,2.5,0,1.409170150756836,2432,123
log5,aoelog 20.txt,1625209975.5902662,1625209976.9994364,30145,255,791.108948,1521.734131,2.5,75,1.409170150756836,2433,123
log5,aoelog 20.txt,1625209975.5902662,1625209976.9994364,30145,255,791.108948,1516.077393,2.5,0,1.409170150756836,2434,121
log5,aoelog 20.txt,1625209975.5912976,1625209976.9994364,30145,255,791.108948,1516.077393,2.5,75,1.4081387519836426,2435,121
log5,aoelog 20.txt,1625209975.5912976,1625209976.9984398,30145,255,796.765808,1516.077393,2.5,0,1.407142162322998,2436,119
log5,aoelog 20.txt,1625209975.5942564,1625209976.9984398,30145,255,796.765808,1516.077393,2.5,75,1.4041833877563477,2437,119
log5,aoelog 20.txt,1625209976.7893233,1625209978.2007978,30145,255,796.765808,1521.734131,2.5,0,1.4114744663238525,2438,125
log5,aoelog 20.txt,1625209976.7893233,1625209978.2018359,30145,255,796.765808,1521.734131,2.5,75,1.4125125408172607,2439,125
log5,aoelog 20.txt,1625209976.7893233,1625209978.2007978,30145,255,791.108948,1521.734131,2.5,0,1.4114744663238525,2440,123
log5,aoelog 20.txt,1625209976.7893233,1625209978.2007978,30145,255,791.108948,1521.734131,2.5,75,1.4114744663238525,2441,123
log5,aoelog 20.txt,1625209976.7893233,1625209978.1998417,30145,255,791.108948,1516.077393,2.5,0,1.4105184078216553,2442,121
log5,aoelog 20.txt,1625209976.7893233,1625209978.2007978,30145,255,791.108948,1516.077393,2.5,75,1.4114744663238525,2443,121
log5,aoelog 20.txt,1625209976.790322,1625209978.1998417,30145,255,796.765808,1516.077393,2.5,0,1.4095196723937988,2444,119
log5,aoelog 20.txt,1625209976.790322,1625209978.1998417,30145,255,796.765808,1516.077393,2.5,75,1.4095196723937988,2445,119
log5,aoelog 20.txt,1625209977.9884672,1625209979.403348,30145,255,796.765808,1521.734131,2.5,0,1.4148807525634766,2448,125
log5,aoelog 20.txt,1625209977.9884672,1625209979.403348,30145,255,796.765808,1521.734131,2.5,75,1.4148807525634766,2449,125
log5,aoelog 20.txt,1625209977.9884672,1625209979.403348,30145,255,791.108948,1521.734131,2.5,0,1.4148807525634766,2450,123
log5,aoelog 20.txt,1625209977.9884672,1625209979.403348,30145,255,791.108948,1521.734131,2.5,75,1.4148807525634766,2451,123
log5,aoelog 20.txt,1625209977.9884672,1625209979.4023507,30145,255,791.108948,1516.077393,2.5,0,1.4138834476470947,2452,121
log5,aoelog 20.txt,1625209977.9894497,1625209979.4023507,30145,255,791.108948,1516.077393,2.5,75,1.4129009246826172,2453,121
log5,aoelog 20.txt,1625209977.9894497,1625209979.4023507,30145,255,796.765808,1516.077393,2.5,0,1.4129009246826172,2454,119
log5,aoelog 20.txt,1625209977.9894497,1625209979.4023507,30145,255,796.765808,1516.077393,2.5,75,1.4129009246826172,2455,119
log5,aoelog 20.txt,1625209979.1882358,1625209980.613118,30145,255,796.765808,1521.734131,2.5,0,1.424882173538208,2456,125
log5,aoelog 20.txt,1625209979.1882358,1625209980.613118,30145,255,796.765808,1521.734131,2.5,75,1.424882173538208,2457,125
log5,aoelog 20.txt,1625209979.1892347,1625209980.613118,30145,255,791.108948,1521.734131,2.5,0,1.4238831996917725,2458,123
log5,aoelog 20.txt,1625209979.1892347,1625209980.613118,30145,255,791.108948,1521.734131,2.5,75,1.4238831996917725,2459,123
log5,aoelog 20.txt,1625209979.1892347,1625209980.613118,30145,255,791.108948,1516.077393,2.5,0,1.4238831996917725,2460,121
log5,aoelog 20.txt,1625209979.1902637,1625209980.613118,30145,255,791.108948,1516.077393,2.5,75,1.4228541851043701,2461,121
log5,aoelog 20.txt,1625209979.1902637,1625209980.6121202,30145,255,796.765808,1516.077393,2.5,0,1.42185640335083,2462,119
log5,aoelog 20.txt,1625209979.1902637,1625209980.6121202,30145,255,796.765808,1516.077393,2.5,75,1.42185640335083,2463,119
log5,aoelog 20.txt,1625209980.3917103,1625209981.8090858,30145,255,796.765808,1521.734131,2.5,0,1.4173755645751953,2464,125
log5,aoelog 20.txt,1625209980.3917103,1625209981.8090858,30145,255,796.765808,1521.734131,2.5,75,1.4173755645751953,2465,125
log5,aoelog 20.txt,1625209980.392707,1625209981.8090858,30145,255,791.108948,1521.734131,2.5,0,1.4163787364959717,2466,123
log5,aoelog 20.txt,1625209980.3947456,1625209981.8090858,30145,255,791.108948,1521.734131,2.5,75,1.4143402576446533,2467,123
log5,aoelog 20.txt,1625209980.3947456,1625209981.8090858,30145,255,791.108948,1516.077393,2.5,0,1.4143402576446533,2468,121
log5,aoelog 20.txt,1625209980.3947456,1625209981.8090858,30145,255,791.108948,1516.077393,2.5,75,1.4143402576446533,2469,121
log5,aoelog 20.txt,1625209980.3956997,1625209981.808083,30145,255,796.765808,1516.077393,2.5,0,1.4123833179473877,2470,119
log5,aoelog 20.txt,1625209980.3956997,1625209981.808083,30145,255,796.765808,1516.077393,2.5,75,1.4123833179473877,2471,119
log5,aoelog 20.txt,1625210248.1416852,1625210249.5404644,24849,-65536,43.685913,28.920334,1.0,350,1.3987791538238525,2479,119
log5,aoelog 20.txt,1625210248.1497495,1625210249.5404644,24849,-65536,43.685913,28.920334,1.0,350,1.3907148838043213,2480,119
log5,aoelog 20.txt,1625210305.7650213,1625210307.1685843,24848,-65536,16.373318,37.175026,6.0,200,1.4035630226135254,2494,120
log5,aoelog 20.txt,1625210307.5735986,1625210308.9628136,25505,-65536,20.918327,32.210865,3.0,500,1.3892149925231934,2495,120
log5,aoelog 20.txt,1625210309.993857,1625210311.3687186,24848,-65536,14.269944,31.099449,6.0,200,1.374861717224121,2496,120
log5,aoelog 20.txt,1625210314.181366,1625210315.5797193,24848,-65536,14.308208,34.988663,6.0,200,1.3983533382415771,2497,120
log5,aoelog 20.txt,1625210329.5763261,1625210330.9783995,25505,-65536,15.943308,29.187807,4.0,120,1.4020733833312988,2498,120
log5,aoelog 20.txt,1625210333.7944374,1625210335.1807718,25505,-65536,19.432541,28.38069,4.0,120,1.3863344192504883,2499,120
log5,aoelog 20.txt,1625210339.3820362,1625210340.7833018,24848,-65536,16.794832,27.013668,6.0,200,1.4012656211853027,2500,120
log5,aoelog 20.txt,1625210442.827669,1625210444.2339113,25544,65535,23.007278,25.83606,4.0,300,1.4062423706054688,2502,120
log5,aoelog 20.txt,1625210459.2330947,1625210460.6343167,25544,65535,14.363147,24.253145,2.0,300,1.4012219905853271,2503,120
log5,aoelog 20.txt,1625210459.835513,1625210461.234141,25544,65535,14.363147,23.50596,2.0,300,1.3986279964447021,2504,120
log5,aoelog 20.txt,1625210461.0665884,1625210462.427376,25544,65535,16.432947,14.567053,2.0,300,1.3607876300811768,2505,120
log5,aoelog 20.txt,1625210461.63178,1625210463.030931,25544,65535,25.048309,11.81149,2.0,300,1.399151086807251,2506,120
log5,aoelog 20.txt,1625210462.2328215,1625210463.6318295,25544,65535,26.500147,18.233503,2.0,300,1.39900803565979,2507,120
log5,aoelog 20.txt,1625210462.8305411,1625210464.2331197,25544,65535,21.856512,25.519617,2.0,300,1.402578592300415,2508,120
log5,aoelog 20.txt,1625210463.431013,1625210464.8366878,25544,65535,12.198672,24.95262,2.0,300,1.405674695968628,2509,120
log5,aoelog 20.txt,1625210464.032558,1625210465.4374177,25544,65535,9.114771,17.634865,2.0,300,1.4048597812652588,2510,120
log5,aoelog 20.txt,1625210464.6325917,1625210466.03809,25544,65535,15.789882,9.137354,2.0,300,1.4054982662200928,2511,120
log5,aoelog 20.txt,1625210465.2385075,1625210466.646345,25544,65535,22.082483,9.137354,2.0,300,1.4078373908996582,2512,120
log5,aoelog 20.txt,1625210465.8337955,1625210467.2338006,25544,65535,23.704535,21.441257,2.0,300,1.4000051021575928,2513,120
log5,aoelog 20.txt,1625210466.4436562,1625210467.8336594,25544,65535,20.275028,24.375162,2.0,300,1.3900032043457031,2514,120
log5,aoelog 20.txt,1625210467.0337665,1625210468.4346254,25544,65535,8.184086,24.004694,2.0,300,1.4008588790893555,2515,120
log5,aoelog 20.txt,1625210467.6340482,1625210469.03466,25544,65535,7.797496,14.17707,2.0,300,1.4006118774414062,2516,120
log5,aoelog 20.txt,1625210468.232499,1625210469.6376858,25544,65535,13.352099,8.278234,2.0,300,1.4051868915557861,2517,120
log5,aoelog 20.txt,1625210562.8803735,1625210564.277029,28704,-65536,14.008656,22.43059,4.0,120,1.396655559539795,2522,123
log5,aoelog 20.txt,1625210562.8803735,1625210564.277029,28704,-65536,10.008656,18.43059,4.0,120,1.396655559539795,2523,122
log5,aoelog 20.txt,1625210562.8803735,1625210564.2760375,28704,-65536,14.008656,14.43059,4.0,120,1.3956639766693115,2524,121
log5,aoelog 20.txt,1625210562.8803735,1625210564.2760375,28704,-65536,18.008656,18.43059,4.0,120,1.3956639766693115,2525,120
log5,aoelog 20.txt,1625210580.8616905,1625210582.2726865,22217,-65536,940.639709,962.618958,2.0,200,1.4109959602355957,2526,121
log5,aoelog 20.txt,1625210586.0633576,1625210587.480369,22217,-65536,944.364075,959.892395,2.0,200,1.4170114994049072,2527,122
log5,aoelog 20.txt,1625210586.0633576,1625210587.4793699,22217,-65536,934.488342,953.959106,2.0,200,1.4160122871398926,2528,121
log5,aoelog 20.txt,1625210866.3904467,1625210867.8008757,22061,65280,17.213028,40.763683,3.0,200,1.4104290008544922,2530,121
log5,aoelog 20.txt,1625210868.5944202,1625210870.005714,22061,65280,16.193691,42.946613,3.0,200,1.4112937450408936,2531,121
log5,aoelog 20.txt,1625210870.7909648,1625210872.1968458,22061,65280,16.518051,41.904572,3.0,200,1.4058809280395508,2532,121
log5,aoelog 20.txt,1625210896.787696,1625210898.2007318,1620,-65536,1130.220459,834.361206,4.0,150,1.4130358695983887,2533,121
log5,aoelog 20.txt,1625210898.589157,1625210899.9997852,1620,-65536,1142.787109,838.676208,4.0,150,1.410628080368042,2534,121
log5,aoelog 20.txt,1625210898.5901513,1625210900.0007756,1620,-65536,1142.787109,838.676208,4.0,150,1.4106242656707764,2535,121
log5,aoelog 20.txt,1625210900.5876534,1625210902.0019698,1620,-65536,1153.455933,833.495789,4.0,150,1.4143164157867432,2536,121
log5,aoelog 20.txt,1625210901.7908387,1625210903.2013822,1620,-65536,1149.189209,827.182251,4.0,150,1.410543441772461,2537,121
log5,aoelog 20.txt,1625210903.1923726,1625210904.609288,1620,-65536,1147.3396,836.310669,4.0,150,1.4169154167175293,2538,121
log5,aoelog 20.txt,1625210904.9955287,1625210906.4042428,1620,-65536,1145.844116,841.605164,4.0,150,1.4087140560150146,2539,121
log5,aoelog 20.txt,1625211300.5796583,1625211301.9841716,20997,-65536,159.907959,219.304459,4.0,175,1.4045133590698242,2540,121
log5,aoelog 20.txt,1625211724.7574005,1625211726.1618752,26634,16776960,73.742638,12.74264,2.0,100,1.4044747352600098,2545,128
log5,aoelog 20.txt,1625211724.7574005,1625211726.1618752,26634,16776960,65.257362,12.74264,2.0,100,1.4044747352600098,2546,127
log5,aoelog 20.txt,1625211724.7574005,1625211726.1608922,26634,16776960,65.257362,4.25736,2.0,100,1.403491735458374,2547,126
log5,aoelog 20.txt,1625211724.7574005,1625211726.1608922,26634,16776960,73.742638,4.25736,2.0,100,1.403491735458374,2548,125
log5,aoelog 20.txt,1625211938.2162075,1625211939.6205373,1620,-65536,1092.648438,1056.979492,4.0,150,1.404329776763916,2550,126
log5,aoelog 20.txt,1625212044.2702453,1625212045.671403,20784,-65536,195.620941,150.861267,2.0,100,1.4011576175689697,2555,130
log5,aoelog 20.txt,1625212528.0431645,1625212529.44377,28706,-65536,20.755896,12.271253,3.0,70,1.4006054401397705,2570,134
log5,aoelog 20.txt,1625212532.244439,1625212533.645139,28704,-65536,13.365749,21.521786,4.0,120,1.4007000923156738,2571,137
log5,aoelog 20.txt,1625212532.244439,1625212533.645139,28704,-65536,9.365749,17.521786,4.0,120,1.4007000923156738,2572,136
log5,aoelog 20.txt,1625212532.244439,1625212533.645139,28704,-65536,13.365749,13.521786,4.0,120,1.4007000923156738,2573,135
log5,aoelog 20.txt,1625212532.244439,1625212533.645139,28704,-65536,17.365749,17.521786,4.0,120,1.4007000923156738,2574,134
log5,aoelog 20.txt,1625212534.4462078,1625212535.8450577,28704,-65536,11.927831,15.203368,4.0,120,1.3988499641418457,2575,137
log5,aoelog 20.txt,1625212534.4471617,1625212535.8450577,28704,-65536,7.927831,11.203368,4.0,120,1.3978960514068604,2576,136
log5,aoelog 20.txt,1625212534.4471617,1625212535.8450577,28704,-65536,11.927831,7.203368,4.0,120,1.3978960514068604,2577,135
log5,aoelog 20.txt,1625212534.4471617,1625212535.8450577,28704,-65536,15.927831,11.203368,4.0,120,1.3978960514068604,2578,134
log5,aoelog 21.txt,1625274859.0509598,1625274860.4727263,3422,-65536,1516.324829,1018.701294,4.0,100,1.4217665195465088,2579,134
log5,aoelog 21.txt,1625274865.4524505,1625274866.878085,3422,-65536,1504.509277,995.141418,4.0,100,1.4256343841552734,2580,135
log5,aoelog 21.txt,1625274865.4524505,1625274866.877088,3422,-65536,1501.528564,1012.031494,4.0,100,1.4246375560760498,2581,134
log5,aoelog 21.txt,1625275295.3428113,1625275296.7492285,6757,-65536,33.633335,18.906155,4.0,120,1.4064171314239502,2583,134
log5,aoelog 21.txt,1625275296.5489395,1625275297.9676347,6757,-65536,33.346264,28.582228,4.0,120,1.4186952114105225,2584,134
log5,aoelog 21.txt,1625275297.1876595,1625275298.5657704,6757,-65536,32.96056,35.067089,4.0,120,1.3781108856201172,2585,134
log5,aoelog 21.txt,1625275303.956634,1625275305.3679817,6757,-65536,55.395844,73.181694,4.0,40,1.4113476276397705,2588,134
log5,aoelog 21.txt,1625275303.956634,1625275305.3679817,6757,-65536,55.395844,73.181694,4.0,40,1.4113476276397705,2589,134
log5,aoelog 21.txt,1625275305.3550203,1625275306.7762709,6757,-65536,58.72506,74.108566,4.0,40,1.421250581741333,2590,134
log5,aoelog 21.txt,1625275306.4034111,1625275307.777185,6757,-65536,47.698925,71.365677,4.0,40,1.3737738132476807,2591,134
log5,aoelog 21.txt,1625275307.365452,1625275308.7727025,6757,-65536,53.289471,77.705399,4.0,40,1.4072504043579102,2592,134
log5,aoelog 21.txt,1625275308.6164303,1625275310.0414102,6757,-65536,53.411507,81.685699,4.0,120,1.4249799251556396,2593,134
log5,aoelog 21.txt,1625275309.3686128,1625275310.786584,6757,-65536,56.858959,73.203522,4.0,120,1.417971134185791,2594,134
log5,aoelog 21.txt,1625275310.0104878,1625275311.3881745,6757,-65536,56.411312,72.135475,4.0,120,1.3776867389678955,2595,134
log5,aoelog 21.txt,1625275310.5843577,1625275311.9874115,6757,-65536,49.392529,78.061546,4.0,120,1.4030537605285645,2596,134
log5,aoelog 21.txt,1625275311.1995516,1625275312.585418,6757,-65536,50.496735,69.490967,4.0,120,1.385866403579712,2597,134
log5,aoelog 21.txt,1625275311.7788312,1625275313.2352614,6757,-65536,47.967384,68.25737,4.0,120,1.456430196762085,2598,134
log5,aoelog 21.txt,1625275311.983423,1625275313.4526646,6757,-65536,48.89188,67.11377,4.0,120,1.4692416191101074,2599,134
log5,aoelog 21.txt,1625275312.1808717,1625275313.6451178,6757,-65536,50.940037,65.656616,4.0,120,1.4642460346221924,2600,134
log5,aoelog 22.txt,1625286217.3924956,1625286218.786225,20784,-65536,197.703094,146.026611,2.0,100,1.3937294483184814,2607,135
log5,aoelog 22.txt,1625286414.8734002,1625286416.2606227,20784,-65536,269.588989,29.665371,2.0,100,1.3872225284576416,2608,136
log5,aoelog 22.txt,1625286520.1137977,1625286521.524197,1620,-65536,1063.963989,1080.738525,4.0,150,1.4103994369506836,2609,136
log5,aoelog 22.txt,1625286729.607652,1625286731.0213952,1620,-65536,906.697327,1215.061279,4.0,150,1.413743257522583,2615,136
log5,aoelog 22.txt,1625286749.0446205,1625286750.4462447,21670,-65536,79.466164,122.132294,2.0,200,1.4016242027282715,2616,136
log5,aoelog 22.txt,1625286785.2555342,1625286786.6611402,6757,-65536,33.878132,34.098995,4.0,120,1.4056060314178467,2617,136
log5,aoelog 22.txt,1625286785.6629548,1625286787.0712476,6757,-65536,34.349232,40.558804,4.0,120,1.4082927703857422,2618,136
log5,aoelog 22.txt,1625286792.8585842,1625286794.2580533,6757,-65536,45.926151,69.776863,4.0,40,1.3994691371917725,2619,137
log5,aoelog 22.txt,1625286792.8597307,1625286794.2580533,6757,-65536,45.926151,69.776863,4.0,40,1.398322582244873,2620,137
log5,aoelog 22.txt,1625286793.4559298,1625286794.8600168,6757,-65536,53.653168,71.271011,4.0,40,1.4040870666503906,2621,137
log5,aoelog 22.txt,1625286796.0598707,1625286797.4681318,6757,-65536,58.800781,70.034241,4.0,120,1.4082610607147217,2622,137
log5,aoelog 22.txt,1625286798.2678316,1625286799.6860497,6757,-65536,51.963432,63.533875,4.0,120,1.4182181358337402,2623,137
log5,aoelog 22.txt,1625286799.0779498,1625286800.460246,6757,-65536,56.118717,67.372971,4.0,120,1.3822963237762451,2624,137
log5,aoelog 22.txt,1625286800.8623278,1625286802.2812228,6757,-65536,61.311451,73.240189,4.0,120,1.4188950061798096,2625,137
log5,aoelog 22.txt,1625286801.3958545,1625286802.6908035,6757,-65536,50.343292,76.961395,4.0,120,1.2949490547180176,2626,137
log5,aoelog 22.txt,1625286804.671132,1625286806.068995,6757,-65536,66.070015,72.343582,4.0,40,1.3978629112243652,2627,137
log5,aoelog 22.txt,1625286805.6700246,1625286807.0682955,6757,-65536,46.974308,75.214088,4.0,40,1.398270845413208,2628,137
log5,aoelog 22.txt,1625286806.2649655,1625286807.6670523,6757,-65536,57.321861,63.508553,4.0,40,1.4020867347717285,2629,137
log5,aoelog 22.txt,1625286806.670674,1625286808.0671031,6757,-65536,54.504807,63.553192,4.0,40,1.3964290618896484,2630,137
log5,aoelog 22.txt,1625286806.870822,1625286808.2715216,6757,-65536,52.410908,63.586376,4.0,40,1.4006996154785156,2631,137
log5,aoelog 22.txt,1625286816.4639845,1625286817.869989,6757,-65536,49.258354,66.97364,4.0,40,1.4060044288635254,2632,137
log5,aoelog 22.txt,1625286823.0689352,1625286824.4677413,6757,-65536,46.142002,70.527374,4.0,120,1.398806095123291,2633,137
log5,aoelog 22.txt,1625286825.2686977,1625286826.697214,6757,-65536,48.042534,67.329773,4.0,120,1.428516149520874,2634,137
log5,aoelog 22.txt,1625286829.272046,1625286830.6722414,6757,-65536,43.754894,78.612366,4.0,40,1.4001953601837158,2635,137
log5,aoelog 22.txt,1625286832.2928066,1625286833.6730013,6757,-65536,43.608551,79.259644,4.0,40,1.3801946640014648,2636,137
log5,aoelog 22.txt,1625286832.4855633,1625286833.880864,6757,-65536,42.333111,77.771469,4.0,120,1.3953006267547607,2637,137
log5,aoelog 22.txt,1625286833.8758414,1625286835.2761111,6757,-65536,47.463566,77.255646,4.0,40,1.4002697467803955,2638,137
log5,aoelog 22.txt,1625286834.4660492,1625286835.8778908,6757,-65536,49.244827,77.076561,4.0,120,1.411841630935669,2639,137
log5,aoelog 22.txt,1625286835.8773365,1625286837.285454,6757,-65536,44.301956,79.43512,4.0,120,1.4081175327301025,2640,137
log5,aoelog 22.txt,1625286836.4751053,1625286837.8697104,6757,-65536,42.14637,74.921516,4.0,120,1.3946051597595215,2641,137
log5,aoelog 22.txt,1625286843.5626106,1625286844.8829796,6757,-65536,55.65044,99.432518,4.0,40,1.320369005203247,2643,137
log5,aoelog 22.txt,1625286843.6690202,1625286845.0701373,6757,-65536,50.329613,92.015862,4.0,40,1.4011170864105225,2644,138
log5,aoelog 22.txt,1625286843.6700208,1625286845.069963,6757,-65536,55.67334,101.39344,4.0,40,1.39994215965271,2646,137
log5,aoelog 22.txt,1625286844.0745046,1625286845.4750657,6757,-65536,60.585705,102.740845,4.0,40,1.4005610942840576,2647,137
log5,aoelog 22.txt,1625286845.2709048,1625286846.6750124,6757,-65536,70.655891,102.707672,4.0,120,1.4041075706481934,2650,137
log5,aoelog 22.txt,1625286846.492072,1625286847.870929,6757,-65536,82.2444,98.579155,4.0,120,1.378856897354126,2651,137
log5,aoelog 22.txt,1625286857.0778866,1625286858.4861894,6757,-65536,24.189796,15.288836,4.0,120,1.4083027839660645,2652,137
log5,aoelog 22.txt,1625286857.476063,1625286858.8890505,6757,-65536,24.189796,15.288836,4.0,40,1.412987470626831,2653,137
log5,aoelog 22.txt,1625286859.0845532,1625286860.4858775,6757,-65536,27.966261,11.269129,4.0,120,1.4013242721557617,2654,137
log5,aoelog 22.txt,1625286859.88485,1625286861.2891333,6757,-65536,22.474512,9.214364,4.0,40,1.4042832851409912,2655,137
log5,aoelog 22.txt,1625286860.6840835,1625286862.0859187,6757,-65536,18.529423,13.834294,4.0,120,1.4018352031707764,2656,137
log5,aoelog 22.txt,1625286863.2860143,1625286864.6900222,6757,-65536,31.5,12.452934,4.0,40,1.404007911682129,2657,137
log5,aoelog 22.txt,1625286871.888654,1625286873.2925937,6757,-65536,28.548197,21.433983,4.0,40,1.4039397239685059,2658,137
log5,aoelog 22.txt,1625286884.0862386,1625286885.5049226,6757,-65536,2.5,15.529067,4.0,40,1.4186840057373047,2659,137
log5,aoelog 22.txt,1625286885.288896,1625286886.696883,6756,-65536,13.617208,17.445831,2.0,150,1.4079868793487549,2660,137
log5,aoelog 22.txt,1625286887.099179,1625286888.5080118,6757,-65536,9.12092,23.944204,4.0,40,1.4088327884674072,2661,137
log5,aoelog 22.txt,1625286887.2950022,1625286888.6950653,6757,-65536,8.804202,23.949223,4.0,120,1.4000630378723145,2662,137
log5,aoelog 22.txt,1625286888.5060182,1625286889.8908532,6757,-65536,6.005826,23.50885,4.0,120,1.3848350048065186,2663,137
log5,aoelog 22.txt,1625286890.0947187,1625286891.4978821,6757,-65536,9.889559,17.285248,4.0,120,1.4031634330749512,2664,137
log5,aoelog 22.txt,1625286895.9065216,1625286897.2989314,6757,-65536,14.965549,17.04974,4.0,40,1.3924098014831543,2665,137
log5,aoelog 22.txt,1625286897.296937,1625286898.7100286,6757,-65536,14.965549,17.04974,4.0,40,1.4130916595458984,2666,137
log5,aoelog 22.txt,1625287104.9871678,1625287106.386272,20784,-65536,189.76532,146.914352,2.0,100,1.399104118347168,2673,137
log5,aoelog 22.txt,1625287593.7921443,1625287595.2122824,30146,16711680,905.081177,1346.456055,3.0,100,1.4201381206512451,2682,145
log5,aoelog 22.txt,1625287594.99012,1625287596.4159946,30146,16711680,909.497498,1352.784424,3.0,100,1.4258747100830078,2686,145
log5,aoelog 22.txt,1625287599.3918395,1625287600.8153422,30146,16711680,905.98999,1350.484253,3.0,100,1.4235026836395264,2687,145
log5,aoelog 22.txt,1625287600.5962715,1625287602.0500922,30146,16711680,913.625061,1351.747437,3.0,100,1.4538207054138184,2692,145
log5,aoelog 22.txt,1625287602.396944,1625287603.8173895,30146,16711680,914.123962,1348.975342,3.0,100,1.420445442199707,2693,145
log5,aoelog 22.txt,1625287605.395071,1625287606.8241622,30146,16711680,893.180664,1353.048706,3.0,100,1.429091215133667,2695,146
log5,aoelog 22.txt,1625287772.7158926,1625287774.426265,24849,-65536,34.529716,28.460033,1.0,350,1.7103724479675293,2713,146
log5,aoelog 22.txt,1625287772.7158926,1625287774.427267,24849,-65536,34.529716,28.460033,1.0,350,1.7113745212554932,2714,146
log5,aoelog 22.txt,1625287779.3172433,1625287780.7152364,24849,-65536,46.651775,30.170109,4.0,140,1.3979930877685547,2715,148
log5,aoelog 22.txt,1625287788.3271575,1625287789.7273037,24849,-65536,46.598923,61.812164,4.0,140,1.400146245956421,2724,148
log5,aoelog 22.txt,1625287789.523069,1625287790.9247365,24849,-65536,47.158363,72.381386,4.0,140,1.401667594909668,2725,148
log5,aoelog 22.txt,1625287812.1358302,1625287813.5412345,24848,-65536,17.357897,17.113539,6.0,200,1.4054043292999268,2730,148
log5,aoelog 22.txt,1625287853.3573873,1625287854.7573814,25505,-65536,17.189785,36.311756,3.0,500,1.399994134902954,2731,148
